player,player_team,opposing_team,game_id,season,points,position,avg_points_position
Rokas Giedraitis,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_124,2023,19,Forward,32.46153846153846
Marko Simonovic,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_124,2023,0,Forward,32.46153846153846
Luka Mitrovic,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_124,2023,6,Forward,32.46153846153846
Dejan Davidovac,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_124,2023,10,Forward,32.46153846153846
Joel Parra,FC BARCELONA LASSA,ALBA BERLIN,E2023_127,2023,3,Forward,33.0
Jabari Parker,FC BARCELONA LASSA,ALBA BERLIN,E2023_127,2023,7,Forward,33.0
Oscar Silva Da,FC BARCELONA LASSA,ALBA BERLIN,E2023_127,2023,6,Forward,33.0
Nikola Kalinic,FC BARCELONA LASSA,ALBA BERLIN,E2023_127,2023,8,Forward,33.0
Tarik Biberovic,FENERBAHCE ISTANBUL,ALBA BERLIN,E2023_139,2023,0,Forward,32.4
Nigel Hayes,FENERBAHCE ISTANBUL,ALBA BERLIN,E2023_139,2023,7,Forward,32.4
Dyshawn Pierre,FENERBAHCE ISTANBUL,ALBA BERLIN,E2023_139,2023,4,Forward,32.4
Nathan Sestina,FENERBAHCE ISTANBUL,ALBA BERLIN,E2023_139,2023,5,Forward,32.4
Luke Sikma,OLYMPIACOS PIRAEUS,ALBA BERLIN,E2023_151,2023,4,Forward,31.375
Kostas Papanikolaou,OLYMPIACOS PIRAEUS,ALBA BERLIN,E2023_151,2023,9,Forward,31.375
Kevarrius Hayes,ZALGIRIS KAUNAS,ALBA BERLIN,E2023_158,2023,5,Forward,30.294117647058822
Edmond Sumner,ZALGIRIS KAUNAS,ALBA BERLIN,E2023_158,2023,8,Forward,30.294117647058822
Brady Manek,ZALGIRIS KAUNAS,ALBA BERLIN,E2023_158,2023,8,Forward,30.294117647058822
Edgaras Ulanovas,ZALGIRIS KAUNAS,ALBA BERLIN,E2023_158,2023,10,Forward,30.294117647058822
Rolands Smits,ZALGIRIS KAUNAS,ALBA BERLIN,E2023_158,2023,0,Forward,30.294117647058822
Alessandro Pajola,VIRTUS SEGAFREDO BOLOGNA,ALBA BERLIN,E2023_167,2023,6,Forward,30.333333333333332
Isaia Cordinier,VIRTUS SEGAFREDO BOLOGNA,ALBA BERLIN,E2023_167,2023,3,Forward,30.333333333333332
Rihards Lomazs,VIRTUS SEGAFREDO BOLOGNA,ALBA BERLIN,E2023_167,2023,2,Forward,30.333333333333332
Tornike Shengelia,VIRTUS SEGAFREDO BOLOGNA,ALBA BERLIN,E2023_167,2023,12,Forward,30.333333333333332
Awudu Abass,VIRTUS SEGAFREDO BOLOGNA,ALBA BERLIN,E2023_167,2023,9,Forward,30.333333333333332
Nicolo Melli,AX ARMANI EXCHANGE OLIMPIA MILAN,ALBA BERLIN,E2023_177,2023,16,Forward,30.42105263157895
Giordano Bortolani,AX ARMANI EXCHANGE OLIMPIA MILAN,ALBA BERLIN,E2023_177,2023,12,Forward,30.42105263157895
Alex Poythress,AX ARMANI EXCHANGE OLIMPIA MILAN,ALBA BERLIN,E2023_177,2023,0,Forward,30.42105263157895
Johannes Voigtmann,AX ARMANI EXCHANGE OLIMPIA MILAN,ALBA BERLIN,E2023_177,2023,6,Forward,30.42105263157895
Giampaolo Ricci,AX ARMANI EXCHANGE OLIMPIA MILAN,ALBA BERLIN,E2023_177,2023,0,Forward,30.42105263157895
Noam Yaacov,LDLC ASVEL VILLEURBANNE,ALBA BERLIN,E2023_186,2023,4,Forward,30.6
David Lighty,LDLC ASVEL VILLEURBANNE,ALBA BERLIN,E2023_186,2023,0,Forward,30.6
Mbaye Ndiaye,LDLC ASVEL VILLEURBANNE,ALBA BERLIN,E2023_186,2023,0,Forward,30.6
Mike Scott,LDLC ASVEL VILLEURBANNE,ALBA BERLIN,E2023_186,2023,6,Forward,30.6
Timothe Luwawu-Cabarrot,LDLC ASVEL VILLEURBANNE,ALBA BERLIN,E2023_186,2023,9,Forward,30.6
Edwin Jackson,LDLC ASVEL VILLEURBANNE,ALBA BERLIN,E2023_186,2023,9,Forward,30.6
Charles Kahudi,LDLC ASVEL VILLEURBANNE,ALBA BERLIN,E2023_186,2023,12,Forward,30.6
Vladimir Lucic,FC BAYERN MUNICH,ALBA BERLIN,E2023_190,2023,0,Forward,31.047619047619047
Isaac Bonga,FC BAYERN MUNICH,ALBA BERLIN,E2023_190,2023,2,Forward,31.047619047619047
Dino Radoncic,FC BAYERN MUNICH,ALBA BERLIN,E2023_190,2023,0,Forward,31.047619047619047
Niels Giffey,FC BAYERN MUNICH,ALBA BERLIN,E2023_190,2023,3,Forward,31.047619047619047
Dejan Davidovac,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_199,2023,0,Forward,29.863636363636363
Luka Mitrovic,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_199,2023,0,Forward,29.863636363636363
Joel Bolomboy,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_199,2023,9,Forward,29.863636363636363
Rokas Giedraitis,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_199,2023,15,Forward,29.863636363636363
Adam Hanga,CRVENA ZVEZDA MTS BELGRADE,ALBA BERLIN,E2023_199,2023,10,Forward,29.863636363636363
Ignas Brazdeikis,OLYMPIACOS PIRAEUS,ALBA BERLIN,E2023_211,2023,11,Forward,30.043478260869566
Kostas Papanikolaou,OLYMPIACOS PIRAEUS,ALBA BERLIN,E2023_211,2023,5,Forward,30.043478260869566
Luke Sikma,OLYMPIACOS PIRAEUS,ALBA BERLIN,E2023_211,2023,5,Forward,30.043478260869566
Xabi Lopez-Arostegui,VALENCIA BASKET,ALBA BERLIN,E2023_217,2023,11,Forward,29.666666666666668
Justin Anderson,VALENCIA BASKET,ALBA BERLIN,E2023_217,2023,4,Forward,29.666666666666668
Damien Inglis,VALENCIA BASKET,ALBA BERLIN,E2023_217,2023,8,Forward,29.666666666666668
Kassius Robertson,VALENCIA BASKET,ALBA BERLIN,E2023_217,2023,7,Forward,29.666666666666668
Semi Ojeleye,VALENCIA BASKET,ALBA BERLIN,E2023_217,2023,18,Forward,29.666666666666668
Oscar Silva Da,FC BARCELONA LASSA,ALBA BERLIN,E2023_232,2023,10,Forward,30.4
Nikola Kalinic,FC BARCELONA LASSA,ALBA BERLIN,E2023_232,2023,9,Forward,30.4
Jabari Parker,FC BARCELONA LASSA,ALBA BERLIN,E2023_232,2023,4,Forward,30.4
Joel Parra,FC BARCELONA LASSA,ALBA BERLIN,E2023_232,2023,0,Forward,30.4
Bonzie Colson,MACCABI FOX TEL AVIV,ALBA BERLIN,E2023_235,2023,14,Forward,30.115384615384617
Jake Cohen,MACCABI FOX TEL AVIV,ALBA BERLIN,E2023_235,2023,4,Forward,30.115384615384617
James Iii Webb,MACCABI FOX TEL AVIV,ALBA BERLIN,E2023_235,2023,17,Forward,30.115384615384617
Rafi Menco,MACCABI FOX TEL AVIV,ALBA BERLIN,E2023_235,2023,0,Forward,30.115384615384617
Kresimir Nikic,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,4,Center,
Johannes Thiemann,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,12,Center,
Juancho Hernangomez,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2023_013,2023,10,Center,16.0
Mathias Lessort,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2023_013,2023,16,Center,16.0
Aleksander Balcerowski,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2023_013,2023,2,Center,16.0
Khalifa Diop,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_024,2023,7,Center,22.0
Maik Kotsar,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_024,2023,6,Center,22.0
Matthew Costello,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_024,2023,8,Center,22.0
Jan Vesely,FC BARCELONA LASSA,FC BAYERN MUNICH,E2023_034,2023,14,Center,21.666666666666668
Willy Hernangomez,FC BARCELONA LASSA,FC BAYERN MUNICH,E2023_034,2023,11,Center,21.666666666666668
James Nnaji,FC BARCELONA LASSA,FC BAYERN MUNICH,E2023_034,2023,10,Center,21.666666666666668
Georgios Papagiannis,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_043,2023,8,Center,25.0
Johnathan Motley,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_043,2023,9,Center,25.0
Mike Tobey,CRVENA ZVEZDA MTS BELGRADE,FC BAYERN MUNICH,E2023_047,2023,7,Center,23.4
Josh Nebo,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2023_057,2023,7,Center,20.666666666666668
Jasiel Rivero,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2023_057,2023,12,Center,20.666666666666668
Bruno Caboclo,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,19,Center,20.428571428571427
Frank Kaminsky,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,9,Center,20.428571428571427
Zach Leday,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,12,Center,20.428571428571427
Alen Smailagic,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,5,Center,20.428571428571427
William James Nunnally,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,14,Center,20.428571428571427
Laurynas Birutis,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2023_081,2023,10,Center,25.25
Youssoupha Fall,LDLC ASVEL VILLEURBANNE,FC BAYERN MUNICH,E2023_082,2023,5,Center,23.555555555555557
John Egbunu,LDLC ASVEL VILLEURBANNE,FC BAYERN MUNICH,E2023_082,2023,0,Center,23.555555555555557
Joffrey Lauvergne,LDLC ASVEL VILLEURBANNE,FC BAYERN MUNICH,E2023_082,2023,21,Center,23.555555555555557
Jordan Mickey,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_092,2023,5,Center,23.8
Bryant Dunston,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_092,2023,10,Center,23.8
Kyle Hines,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_102,2023,5,Center,23.0
Moustapha Fall,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_112,2023,7,Center,21.5
Alec Peters,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_112,2023,14,Center,21.5
Nikola Milutinov,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_112,2023,12,Center,21.5
Walter Tavares,REAL MADRID,FC BAYERN MUNICH,E2023_119,2023,8,Center,22.384615384615383
Vincent Poirier,REAL MADRID,FC BAYERN MUNICH,E2023_119,2023,11,Center,22.384615384615383
Dan Oturu,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2023_134,2023,19,Center,22.142857142857142
Ante Zizic,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2023_134,2023,0,Center,22.142857142857142
Tyrique Jones,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2023_134,2023,6,Center,22.142857142857142
Petr Cornelie,AS MONACO,FC BAYERN MUNICH,E2023_142,2023,1,Center,22.333333333333332
Donta Hall,AS MONACO,FC BAYERN MUNICH,E2023_142,2023,7,Center,22.333333333333332
Donatas Motiejunas,AS MONACO,FC BAYERN MUNICH,E2023_142,2023,0,Center,22.333333333333332
Nathan Reuvers,VALENCIA BASKET,FC BAYERN MUNICH,E2023_147,2023,7,Center,21.4375
Jaime Pradilla,VALENCIA BASKET,FC BAYERN MUNICH,E2023_147,2023,4,Center,21.4375
Brandon Davies,VALENCIA BASKET,FC BAYERN MUNICH,E2023_147,2023,21,Center,21.4375
Ante Zizic,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_162,2023,1,Center,22.058823529411764
Bryant Dunston,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_162,2023,4,Center,22.058823529411764
Achille Polonara,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_162,2023,3,Center,22.058823529411764
Kyle Hines,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_168,2023,6,Center,21.27777777777778
Ismael Kamagate,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_168,2023,0,Center,21.27777777777778
Vincent Poirier,REAL MADRID,FC BAYERN MUNICH,E2023_178,2023,18,Center,20.473684210526315
Walter Tavares,REAL MADRID,FC BAYERN MUNICH,E2023_178,2023,4,Center,20.473684210526315
Sertac Sanli,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_181,2023,2,Center,20.55
Johnathan Motley,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_181,2023,12,Center,20.55
Georgios Papagiannis,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_181,2023,2,Center,20.55
Johannes Thiemann,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,8,Center,20.333333333333332
Khalifa Koumadje,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,2,Center,20.333333333333332
Yanni Wetzell,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,13,Center,20.333333333333332
Youssoupha Fall,LDLC ASVEL VILLEURBANNE,FC BAYERN MUNICH,E2023_200,2023,16,Center,20.454545454545453
Joffrey Lauvergne,LDLC ASVEL VILLEURBANNE,FC BAYERN MUNICH,E2023_200,2023,2,Center,20.454545454545453
Maik Kotsar,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_209,2023,4,Center,20.347826086956523
Matthew Costello,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_209,2023,18,Center,20.347826086956523
Moses Wright,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,2,Center,20.416666666666668
Alec Peters,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,7,Center,20.416666666666668
Filip Petrusev,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,14,Center,20.416666666666668
William James Nunnally,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_229,2023,10,Center,20.52
Balsa Koprivica,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_229,2023,2,Center,20.52
Zach Leday,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_229,2023,5,Center,20.52
Alen Smailagic,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_229,2023,2,Center,20.52
Frank Kaminsky,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_229,2023,14,Center,20.52
Bruno Caboclo,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_229,2023,2,Center,20.52
Freddie Gillespie,CRVENA ZVEZDA MTS BELGRADE,FC BAYERN MUNICH,E2023_241,2023,2,Center,21.076923076923077
Mike Tobey,CRVENA ZVEZDA MTS BELGRADE,FC BAYERN MUNICH,E2023_241,2023,3,Center,21.076923076923077
Justin Bean,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,6,Guard,
Ziga Samar,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,5,Guard,
Sterling Brown,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,8,Guard,
Jonas Mattisseck,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,2,Guard,
Gabriele Procida,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,2,Guard,
Matteo Spagnolo,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,6,Guard,
Malte Delow,ALBA BERLIN,FC BAYERN MUNICH,E2023_003,2023,0,Guard,
Kyle Guy,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2023_013,2023,0,Guard,29.0
Marius Grigonis,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2023_013,2023,11,Guard,29.0
Luca Vildoza,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2023_013,2023,8,Guard,29.0
Jerian Grant,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2023_013,2023,14,Guard,29.0
Codi Miller-Mcintyre,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_024,2023,5,Guard,31.0
Markus Howard,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_024,2023,4,Guard,31.0
Niccolo Mannion,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_024,2023,5,Guard,31.0
Dario Brizuela,FC BARCELONA LASSA,FC BAYERN MUNICH,E2023_034,2023,8,Guard,25.333333333333332
Tomas Satoransky,FC BARCELONA LASSA,FC BAYERN MUNICH,E2023_034,2023,9,Guard,25.333333333333332
Nicolas Laprovittola,FC BARCELONA LASSA,FC BAYERN MUNICH,E2023_034,2023,5,Guard,25.333333333333332
Rokas Jokubaitis,FC BARCELONA LASSA,FC BAYERN MUNICH,E2023_034,2023,9,Guard,25.333333333333332
Scottie Wilbekin,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_043,2023,17,Guard,26.75
Nick Calathes,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_043,2023,4,Guard,26.75
Tyler Dorsey,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_043,2023,5,Guard,26.75
Marko Guduric,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_043,2023,14,Guard,26.75
Milos Teodosic,CRVENA ZVEZDA MTS BELGRADE,FC BAYERN MUNICH,E2023_047,2023,16,Guard,29.4
Yago Santos Dos,CRVENA ZVEZDA MTS BELGRADE,FC BAYERN MUNICH,E2023_047,2023,8,Guard,29.4
Shabazz Napier,CRVENA ZVEZDA MTS BELGRADE,FC BAYERN MUNICH,E2023_047,2023,11,Guard,29.4
Antonius Cleveland,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2023_057,2023,4,Guard,30.333333333333332
Lorenzo Brown,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2023_057,2023,13,Guard,30.333333333333332
John Dibartolomeo,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2023_057,2023,0,Guard,30.333333333333332
Wade Iv Baldwin,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2023_057,2023,12,Guard,30.333333333333332
Tamir Blatt,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2023_057,2023,11,Guard,30.333333333333332
Ognjen Jaramaz,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,2,Guard,31.714285714285715
Aleksa Avramovic,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,4,Guard,31.714285714285715
Perry Jr Dozier,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,10,Guard,31.714285714285715
Danilo Andusic,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_070,2023,0,Guard,31.714285714285715
Dovydas Giedraitis,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2023_081,2023,2,Guard,29.75
Lukas Lekavicius,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2023_081,2023,11,Guard,29.75
Naz Mitrou-Long,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2023_081,2023,0,Guard,29.75
Keenan Evans,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2023_081,2023,11,Guard,29.75
Tomas Dimsa,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2023_081,2023,14,Guard,29.75
Paris Lee,LDLC ASVEL VILLEURBANNE,FC BAYERN MUNICH,E2023_082,2023,19,Guard,30.666666666666668
Ognjen Dobric,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_092,2023,2,Guard,29.5
Iffe Lundberg,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_092,2023,3,Guard,29.5
Jaleen Smith,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_092,2023,3,Guard,29.5
Daniel Hackett,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_092,2023,6,Guard,29.5
Marco Belinelli,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_092,2023,22,Guard,29.5
Devon Hall,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_102,2023,10,Guard,30.09090909090909
Diego Flaccadori,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_102,2023,5,Guard,30.09090909090909
Stefano Tonut,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_102,2023,9,Guard,30.09090909090909
Maodo Lo,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_102,2023,3,Guard,30.09090909090909
Isaiah Canaan,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_112,2023,8,Guard,29.833333333333332
Giannoulis Larentzakis,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_112,2023,13,Guard,29.833333333333332
Shaquielle Mckissic,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_112,2023,0,Guard,29.833333333333332
Michalis Lountzis,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_112,2023,0,Guard,29.833333333333332
Thomas Walkup,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_112,2023,14,Guard,29.833333333333332
Sergio Llull,REAL MADRID,FC BAYERN MUNICH,E2023_119,2023,16,Guard,30.23076923076923
Facundo Campazzo,REAL MADRID,FC BAYERN MUNICH,E2023_119,2023,13,Guard,30.23076923076923
Sergio Rodriguez,REAL MADRID,FC BAYERN MUNICH,E2023_119,2023,11,Guard,30.23076923076923
Elijah Bryant,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2023_134,2023,7,Guard,30.928571428571427
Erten Gazi,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2023_134,2023,1,Guard,30.928571428571427
Darius Thompson,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2023_134,2023,13,Guard,30.928571428571427
Justus Hollatz,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2023_134,2023,2,Guard,30.928571428571427
Shane Larkin,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2023_134,2023,10,Guard,30.928571428571427
Kemba Walker,AS MONACO,FC BAYERN MUNICH,E2023_142,2023,5,Guard,31.066666666666666
Elie Okobo,AS MONACO,FC BAYERN MUNICH,E2023_142,2023,19,Guard,31.066666666666666
Mike James,AS MONACO,FC BAYERN MUNICH,E2023_142,2023,28,Guard,31.066666666666666
Matthew Strazel,AS MONACO,FC BAYERN MUNICH,E2023_142,2023,0,Guard,31.066666666666666
Josep Puerto,VALENCIA BASKET,FC BAYERN MUNICH,E2023_147,2023,0,Guard,32.375
Martin Hermannsson,VALENCIA BASKET,FC BAYERN MUNICH,E2023_147,2023,4,Guard,32.375
Chris Jones,VALENCIA BASKET,FC BAYERN MUNICH,E2023_147,2023,19,Guard,32.375
Marco Belinelli,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_162,2023,16,Guard,31.823529411764707
Daniel Hackett,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_162,2023,15,Guard,31.823529411764707
Iffe Lundberg,VIRTUS SEGAFREDO BOLOGNA,FC BAYERN MUNICH,E2023_162,2023,9,Guard,31.823529411764707
Stefano Tonut,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_168,2023,2,Guard,32.27777777777778
Guglielmo Caruso,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_168,2023,0,Guard,32.27777777777778
Diego Flaccadori,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_168,2023,8,Guard,32.27777777777778
Shabazz Napier,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_168,2023,5,Guard,32.27777777777778
Devon Hall,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2023_168,2023,19,Guard,32.27777777777778
Carlos Alocen,REAL MADRID,FC BAYERN MUNICH,E2023_178,2023,7,Guard,32.36842105263158
Sergio Llull,REAL MADRID,FC BAYERN MUNICH,E2023_178,2023,13,Guard,32.36842105263158
Facundo Campazzo,REAL MADRID,FC BAYERN MUNICH,E2023_178,2023,8,Guard,32.36842105263158
Scottie Wilbekin,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_181,2023,30,Guard,32.15
Marko Guduric,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_181,2023,8,Guard,32.15
Yam Madar,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_181,2023,0,Guard,32.15
Tyler Dorsey,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_181,2023,13,Guard,32.15
Nick Calathes,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2023_181,2023,6,Guard,32.15
Martin Hermannsson,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,8,Guard,33.333333333333336
Malte Delow,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,0,Guard,33.333333333333336
Matteo Spagnolo,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,15,Guard,33.333333333333336
Gabriele Procida,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,0,Guard,33.333333333333336
Sterling Brown,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,9,Guard,33.333333333333336
Justin Bean,ALBA BERLIN,FC BAYERN MUNICH,E2023_190,2023,0,Guard,33.333333333333336
Paris Lee,LDLC ASVEL VILLEURBANNE,FC BAYERN MUNICH,E2023_200,2023,21,Guard,33.27272727272727
Codi Miller-Mcintyre,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_209,2023,20,Guard,32.73913043478261
Jordan Theodore,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_209,2023,10,Guard,32.73913043478261
Markus Howard,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2023_209,2023,27,Guard,32.73913043478261
Giannoulis Larentzakis,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,8,Guard,33.75
Thomas Walkup,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,16,Guard,33.75
Nigel Williams-Goss,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,8,Guard,33.75
Isaiah Canaan,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,0,Guard,33.75
Naz Mitrou-Long,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,0,Guard,33.75
Shaquielle Mckissic,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2023_218,2023,5,Guard,33.75
Aleksa Avramovic,PARTIZAN MOZZART BET BELGRADE,FC BAYERN MUNICH,E2023_229,2023,3,Guard,33.88
