player,game_id,Last_2_Avg_minutes,Last_2_Avg_points,Last_2_Avg_two_points_made,Last_2_Avg_two_points_attempted,Last_2_Avg_three_points_made,Last_2_Avg_three_points_attempted,Last_2_Avg_free_throws_made,Last_2_Avg_free_throws_attempted,Last_2_Avg_offensive_rebounds,Last_2_Avg_defensive_rebounds,Last_2_Avg_total_rebounds,Last_2_Avg_assists,Last_2_Avg_steals,Last_2_Avg_turnovers,Last_2_Avg_blocks_favour,Last_2_Avg_blocks_against,Last_2_Avg_fouls_committed,Last_2_Avg_fouls_received,Last_2_Avg_valuation,Last_2_Avg_ts%
Arnas Butkevicius,E2023_049,20.391666666666666,3.0,0.5,1.0,0.5,1.5,0.5,1.0,0.5,2.5,3.0,1.0,1.0,1.0,0.0,0.5,4.5,1.5,1.5,0.9036885245901639
Matteo Spagnolo,E2023_053,,,,,,,,,,,,,,,,,,,,
Dovydas Giedraitis,E2023_049,3.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Edgaras Ulanovas,E2023_049,26.983333333333334,10.0,3.0,4.5,0.5,1.5,2.5,2.5,0.5,1.0,1.5,2.5,0.5,2.0,0.0,0.5,2.0,3.5,11.0,0.6971663561010089
Serge Ibaka,E2023_047,,,,,,,,,,,,,,,,,,,,
Mbaye Ndiaye,E2023_049,,,,,,,,,,,,,,,,,,,,
Frank Jackson,E2023_049,,,,,,,,,,,,,,,,,,,,
Nigel Hayes,E2023_050,39.141666666666666,8.5,0.0,2.0,1.5,2.5,4.0,5.0,1.5,2.0,3.5,2.0,1.0,0.5,0.5,0.0,3.5,4.5,12.0,0.6320399942967134
Edwin Jackson,E2023_049,16.0,3.5,0.5,2.5,0.0,2.0,2.5,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.16447368421052624
Nando Colo De,E2023_049,21.366666666666667,10.0,2.5,4.5,0.5,3.0,3.5,4.5,0.0,1.0,1.0,2.5,0.5,1.5,0.0,1.5,1.5,5.0,9.0,0.5582500727519644
Joffrey Lauvergne,E2023_049,14.983333333333334,5.0,2.0,4.0,0.0,1.0,1.0,4.0,0.0,1.5,1.5,3.5,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.33789675619114057
Charles Kahudi,E2023_049,15.316666666666666,5.5,0.5,3.5,0.5,1.5,3.0,3.5,0.5,1.5,2.0,0.0,0.0,0.5,0.0,0.5,3.0,1.5,0.5,0.42091836734693877
Paris Lee,E2023_049,26.833333333333336,14.5,2.5,4.0,3.0,4.5,0.5,1.0,0.0,1.5,1.5,4.0,2.0,1.5,0.0,1.0,1.0,4.0,19.0,0.7158385093167702
Mike Scott,E2023_049,,,,,,,,,,,,,,,,,,,,
Timothe Luwawu-Cabarrot,E2023_049,10.333333333333334,4.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,0.3401360544217687
Marius Grigonis,E2023_051,21.875,10.5,0.5,0.5,1.0,2.5,6.5,7.5,0.0,2.0,2.0,2.0,0.5,1.0,0.0,0.0,2.5,4.5,13.5,0.8223684210526315
Eleftherios Mantzoukas,E2023_051,14.541666666666664,4.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2.0,0.5,2.0,0.6311475409836065
Juancho Hernangomez,E2023_051,,,,,,,,,,,,,,,,,,,,
Konstantinos Mitoglou,E2023_051,25.81666666666667,12.0,4.0,8.0,1.0,2.5,1.0,3.0,2.5,2.0,4.5,1.0,1.5,1.0,0.5,0.0,1.0,3.0,13.0,0.5132697947214075
Devontae Cacok,E2023_054,,,,,,,,,,,,,,,,,,,,
Iffe Lundberg,E2023_054,27.933333333333334,12.5,4.0,4.5,1.0,5.0,1.5,1.5,0.0,2.0,2.0,2.5,1.0,1.5,0.0,0.5,1.0,1.5,12.0,0.5090078328981724
Oscar Silva Da,E2023_051,15.833333333333334,2.5,0.0,0.5,0.5,1.0,1.0,2.0,0.5,1.5,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,0.3324468085106383
Oriol Pauli,E2023_051,12.175,2.5,1.0,3.0,0.0,1.5,0.5,2.0,1.0,1.5,2.5,1.5,0.5,0.5,0.0,0.0,0.5,2.0,3.0,0.21258503401360546
Ognjen Dobric,E2023_054,25.28333333333333,15.0,3.0,5.0,3.0,5.5,0.0,0.5,0.0,2.0,2.0,1.5,1.5,1.5,0.0,0.0,3.0,1.0,11.5,0.7097457627118644
Isaia Cordinier,E2023_054,24.233333333333334,5.0,1.0,2.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,0.34153005464480873
Mathias Lessort,E2023_051,28.48333333333333,5.0,2.0,2.5,0.0,0.0,1.0,2.0,2.5,3.0,5.5,0.5,0.5,0.0,0.5,0.0,3.0,2.0,9.5,0.7561927262313861
Frank Kaminsky,E2023_052,,,,,,,,,,,,,,,,,,,,
Jerian Grant,E2023_051,17.6,3.0,1.5,3.5,0.0,1.0,0.0,0.0,0.5,1.0,1.5,0.5,0.5,1.0,0.0,0.0,1.5,2.5,2.5,0.1875
Kyle Guy,E2023_051,,,,,,,,,,,,,,,,,,,,
Aleksander Balcerowski,E2023_051,20.716666666666665,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3
Alexandros Samontourov,E2023_051,,,,,,,,,,,,,,,,,,,,
Jaleen Smith,E2023_054,27.608333333333334,16.5,0.5,3.5,4.0,7.5,3.5,3.5,0.0,3.0,3.0,5.0,1.0,1.5,0.5,1.0,3.0,3.0,17.0,0.6111658787390253
Alessandro Pajola,E2023_054,16.55,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,0.625
Uros Trifunovic,E2023_052,14.633333333333335,7.5,1.0,1.5,1.5,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,10.0,0.9517766497461929
James Nnaji,E2023_051,8.75,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,1.0,1.0,0.0,2.0,0.0,2.5,0.8333333333333333
Nikola Kalinic,E2023_051,23.025,8.0,2.0,4.0,1.0,3.0,1.0,1.5,0.5,6.5,7.0,1.0,0.0,1.5,0.0,0.5,1.5,1.0,9.0,0.5319548872180451
Joel Parra,E2023_051,,,,,,,,,,,,,,,,,,,,
Chiozza Chris,E2023_052,,,,,,,,,,,,,,,,,,,,
Panagiotis Kalaitzakis,E2023_051,5.433333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,-1.5,0.0
Dimitris Moraitis,E2023_051,,,,,,,,,,,,,,,,,,,,
Dame Sarr,E2023_051,,,,,,,,,,,,,,,,,,,,
Will Clyburn,E2023_054,30.241666666666667,13.0,3.5,5.5,1.0,4.0,3.0,4.0,0.5,4.5,5.0,2.0,1.5,1.5,0.0,0.5,2.0,3.0,14.5,0.5280898417059131
Perry Jr Dozier,E2023_052,,,,,,,,,,,,,,,,,,,,
Tornike Shengelia,E2023_054,25.05,13.0,3.0,3.5,1.0,2.0,4.0,5.0,2.0,1.5,3.5,3.0,0.5,2.0,0.0,0.0,3.5,4.0,16.0,0.6924309135166095
Marco Belinelli,E2023_054,18.3,10.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.5364806866952789
Jabari Parker,E2023_051,,,,,,,,,,,,,,,,,,,,
Maik Kotsar,E2023_052,13.358333333333334,6.5,3.0,3.0,0.0,0.0,0.5,2.0,0.0,0.5,0.5,0.5,2.0,1.0,0.0,0.0,3.0,4.0,8.0,0.8082877959927139
William James Nunnally,E2023_052,29.483333333333338,17.0,2.5,5.0,1.5,6.5,7.5,8.5,1.0,1.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,5.5,15.5,0.550027514436372
Danilo Andusic,E2023_052,8.016666666666666,1.5,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.5,0.0,-2.0,0.1875
Codi Miller-Mcintyre,E2023_052,,,,,,,,,,,,,,,,,,,,
Dario Brizuela,E2023_051,,,,,,,,,,,,,,,,,,,,
Bryant Dunston,E2023_054,,,,,,,,,,,,,,,,,,,,
Awudu Abass,E2023_054,,,,,,,,,,,,,,,,,,,,
Shane Larkin,E2023_054,28.0,5.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,12.0,0.4166666666666667
Elijah Bryant,E2023_054,20.85,10.5,3.0,3.0,1.0,2.0,1.5,1.5,0.0,7.0,7.0,1.5,2.0,1.5,0.5,0.0,2.0,1.5,18.5,0.9144944506669381
Darius Thompson,E2023_054,28.34166666666667,10.5,2.0,5.0,2.0,4.5,0.5,1.0,1.0,3.0,4.0,6.5,1.5,3.5,1.0,0.0,3.5,2.5,13.0,0.552016129032258
Derek Willis,E2023_054,,,,,,,,,,,,,,,,,,,,
Ante Zizic,E2023_054,14.666666666666668,13.5,6.0,7.5,0.0,0.0,1.5,2.5,0.5,3.5,4.0,1.0,1.0,1.0,0.5,1.0,2.5,2.0,15.0,0.6794110800744879
Tyrique Jones,E2023_054,,,,,,,,,,,,,,,,,,,,
Markus Howard,E2023_052,23.816666666666666,33.0,1.0,4.0,8.0,12.0,7.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,7.0,27.0,0.8452868852459017
Rodrigue Beaubois,E2023_054,28.208333333333336,14.5,3.0,3.5,1.5,4.0,4.0,4.0,1.0,3.0,4.0,4.5,1.0,1.0,1.0,0.0,1.0,2.5,22.5,0.769469246031746
Tadas Sedekerskis,E2023_052,24.575000000000003,9.0,2.5,3.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,1.5,1.0,0.0,0.0,1.5,2.0,14.5,0.8372093023255813
Sander Raieste,E2023_052,9.65,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333
Willy Hernangomez,E2023_051,,,,,,,,,,,,,,,,,,,,
Tomas Satoransky,E2023_051,26.491666666666667,10.5,3.0,3.5,0.5,2.0,3.0,3.5,1.0,5.0,6.0,7.5,1.0,1.5,0.0,0.0,2.0,3.5,22.5,0.7351973684210527
Jan Vesely,E2023_051,19.691666666666666,11.0,4.0,7.0,0.0,0.0,3.0,3.5,0.5,3.0,3.5,1.0,1.5,0.5,1.0,0.5,2.0,4.0,15.5,0.6720301757066462
Matthew Costello,E2023_052,19.21666666666667,9.5,1.5,1.5,1.5,2.0,2.0,3.0,1.5,1.0,2.5,1.0,0.5,0.5,0.0,0.0,3.5,2.5,10.5,0.9854771784232365
Tristan Vukcevic,E2023_052,4.25,1.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.75
Chima Moneke,E2023_052,,,,,,,,,,,,,,,,,,,,
Alex Abrines,E2023_051,21.816666666666666,5.0,1.0,1.5,1.0,3.5,0.0,0.0,0.5,1.0,1.5,2.0,0.5,1.0,0.0,0.0,3.5,0.5,2.0,0.4583333333333333
Aleksa Avramovic,E2023_052,19.35,7.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,3.0,1.0,0.0,2.0,0.0,8.0,0.5833333333333334
Alen Smailagic,E2023_052,12.15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
Ognjen Jaramaz,E2023_052,15.391666666666666,4.5,1.0,3.0,0.5,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.4419398907103825
Vanja Marinkovic,E2023_052,26.758333333333333,10.0,2.0,4.5,2.0,6.0,0.0,0.0,1.0,2.0,3.0,1.0,0.5,0.0,0.0,1.0,3.5,1.0,4.5,0.45
Jordan Mickey,E2023_054,27.21666666666667,13.0,5.5,9.5,0.5,3.0,0.5,0.5,2.0,2.5,4.5,1.0,0.0,1.5,1.5,0.0,1.5,1.5,12.0,0.5082417582417582
Zach Leday,E2023_052,28.883333333333336,12.5,3.5,5.0,1.0,1.5,2.5,3.5,2.0,5.5,7.5,1.0,1.5,1.0,1.0,0.5,3.0,3.5,19.5,0.6583806818181819
Sergio Llull,E2023_059,18.95,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,-4.0,0.0
Alen Smailagic,E2023_058,8.658333333333333,6.5,2.5,4.0,0.5,1.5,0.0,0.0,3.0,0.5,3.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,7.5,0.6166666666666667
Josep Puerto,E2023_056,17.508333333333333,7.5,1.5,2.5,1.0,2.5,1.5,1.5,0.5,1.5,2.0,0.0,0.0,0.5,0.0,0.5,2.0,1.0,5.0,0.4023605150214592
Nathan Reuvers,E2023_056,,,,,,,,,,,,,,,,,,,,
Xabi Lopez-Arostegui,E2023_056,19.4,7.0,1.5,4.0,1.0,1.5,1.0,1.0,0.5,1.0,1.5,1.5,0.0,0.5,0.0,0.5,2.5,3.0,6.5,0.5930913348946136
Thomas Walkup,E2023_060,26.6,4.0,0.5,1.0,0.0,2.0,3.0,3.0,0.0,2.5,2.5,7.5,1.5,3.0,0.0,0.0,1.0,2.5,11.5,0.3012048192771084
Damien Inglis,E2023_056,,,,,,,,,,,,,,,,,,,,
Stefan Jovic,E2023_056,27.875,6.0,2.0,2.5,0.5,1.0,0.5,1.0,0.0,1.5,1.5,3.5,0.5,0.5,0.0,0.0,3.0,0.5,7.0,0.6751700680272109
Kassius Robertson,E2023_056,,,,,,,,,,,,,,,,,,,,
Brandon Davies,E2023_056,19.275,11.5,5.0,8.0,0.0,0.0,1.5,2.5,0.5,3.0,3.5,0.0,1.0,2.0,0.0,1.0,2.5,3.5,10.0,0.631573096701852
Semi Ojeleye,E2023_056,23.175,5.5,1.5,2.5,0.5,2.5,1.0,1.0,0.0,2.0,2.0,0.5,0.5,1.5,0.0,0.0,1.0,1.0,4.0,0.5043604651162791
Uros Trifunovic,E2023_058,6.725,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0
Guillem Ferrando,E2023_056,9.566666666666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
Jared Harper,E2023_056,22.491666666666667,12.0,1.5,2.0,1.5,6.0,4.5,4.5,0.5,0.5,1.0,5.5,0.5,0.0,0.0,0.0,2.5,3.0,14.5,0.6169311457772997
Arnas Butkevicius,E2023_055,24.78333333333333,4.5,0.0,3.0,1.0,2.5,1.5,2.0,0.5,2.0,2.5,1.0,2.0,1.0,0.0,1.5,2.5,1.5,1.5,0.33939447872172124
Erkan Yilmaz,E2023_055,,,,,,,,,,,,,,,,,,,,
Derek Willis,E2023_055,,,,,,,,,,,,,,,,,,,,
Ante Zizic,E2023_055,10.641666666666666,7.5,3.5,3.5,0.0,0.0,0.5,0.5,2.0,0.5,2.5,1.5,0.5,0.0,0.5,0.0,1.0,0.5,12.0,1.0067567567567566
Tyrique Jones,E2023_055,,,,,,,,,,,,,,,,,,,,
Keenan Evans,E2023_055,29.18333333333333,8.0,2.0,4.0,1.0,4.0,1.0,1.0,0.5,2.5,3.0,7.0,0.5,1.5,1.0,1.5,1.5,3.5,13.5,0.4918217710095883
Naz Mitrou-Long,E2023_055,14.741666666666667,6.0,1.0,1.0,1.0,3.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,2.5,1.5,2.5,0.845959595959596
Kevarrius Hayes,E2023_055,18.641666666666666,5.0,2.5,5.5,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,5.5,0.4642857142857143
Perry Jr Dozier,E2023_058,,,,,,,,,,,,,,,,,,,,
Dovydas Giedraitis,E2023_055,7.041666666666667,2.0,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.0,-0.5,0.5
Rolands Smits,E2023_055,23.45,6.5,2.5,3.5,0.5,4.0,0.0,0.5,0.5,3.5,4.0,1.5,0.0,0.5,0.0,0.0,3.0,0.5,4.0,0.4201977401129944
Laurynas Birutis,E2023_055,8.65,0.0,0.0,2.5,0.0,0.0,0.0,1.0,1.5,1.5,3.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-1.0,0.0
Tomas Dimsa,E2023_055,20.783333333333335,7.0,2.0,4.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,3.0,3.0,4.0,0.4146919431279621
Brady Manek,E2023_055,,,,,,,,,,,,,,,,,,,,
Nigel Williams-Goss,E2023_060,21.766666666666666,11.0,4.5,7.0,0.5,1.0,0.5,1.5,0.5,1.5,2.0,2.5,0.5,1.0,0.0,0.0,2.5,1.5,10.0,0.6753003003003003
Lukas Lekavicius,E2023_055,22.483333333333334,6.5,1.0,3.0,1.5,2.5,0.0,0.0,0.0,1.0,1.0,2.5,0.5,2.5,0.0,0.0,2.0,0.5,3.5,0.6785714285714286
Isaiah Canaan,E2023_060,16.683333333333334,4.0,0.5,1.5,1.0,4.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,3.5,0.5,-2.5,0.35833333333333334
Markus Howard,E2023_060,23.125,20.0,2.5,6.5,4.0,11.0,3.0,3.5,1.0,1.0,2.0,2.0,0.5,0.5,0.0,0.5,3.5,3.0,11.5,0.501207729468599
Giannoulis Larentzakis,E2023_060,17.45,8.0,2.0,2.5,1.0,3.5,1.0,1.0,0.5,1.0,1.5,1.0,0.5,0.5,0.0,0.0,2.5,3.0,8.0,0.5989847715736041
Ercan Osmani,E2023_055,,,,,,,,,,,,,,,,,,,,
Vincent Poirier,E2023_059,10.258333333333333,3.0,1.5,3.5,0.0,0.0,0.0,0.0,0.5,1.5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.41666666666666663
Nigel Hayes,E2023_058,35.65,7.5,1.5,2.0,0.5,2.0,3.0,4.5,0.5,3.5,4.0,2.0,2.0,0.5,0.0,0.0,2.5,4.5,13.5,0.6251678302900108
Chiozza Chris,E2023_060,,,,,,,,,,,,,,,,,,,,
Danilo Andusic,E2023_058,6.508333333333334,2.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5813953488372093
Fabien Causeur,E2023_059,,,,,,,,,,,,,,,,,,,,
Rudy Fernandez,E2023_059,16.483333333333334,6.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,12.0,0.75
Facundo Campazzo,E2023_059,,,,,,,,,,,,,,,,,,,,
Mario Hezonja,E2023_059,20.25,22.0,2.0,3.5,6.0,8.5,0.0,0.5,0.5,2.0,2.5,0.5,1.0,3.0,0.5,0.5,1.0,1.5,19.0,0.9001385041551246
Sergio Rodriguez,E2023_059,16.183333333333334,2.0,1.0,1.5,0.0,1.5,0.0,0.0,0.0,1.5,1.5,3.0,0.0,1.5,0.0,0.0,2.5,0.5,1.0,0.25
Gabriel Deck,E2023_059,24.35,19.5,6.5,9.0,0.5,1.0,5.0,7.0,2.0,2.5,4.5,1.5,0.5,0.5,0.0,0.0,3.0,5.5,23.0,0.7126995016971186
Dzanan Musa,E2023_059,21.675,10.0,2.0,4.5,0.5,4.5,4.5,7.0,0.5,3.0,3.5,2.5,0.5,1.5,0.0,1.0,1.0,5.0,9.0,0.4160179899671337
Walter Tavares,E2023_059,29.741666666666667,9.5,2.0,4.5,0.0,0.0,5.5,8.5,3.5,5.5,9.0,3.0,1.5,1.0,2.0,0.5,2.5,7.5,23.0,0.5977691053122087
Vanja Marinkovic,E2023_060,23.21666666666667,10.5,1.5,4.0,2.0,5.0,1.5,1.5,1.0,1.0,2.0,1.5,0.5,1.5,0.0,0.5,3.5,3.0,6.5,0.5773889815767989
Ignas Brazdeikis,E2023_060,18.975,12.5,3.0,6.0,1.5,3.0,2.0,2.0,1.0,0.5,1.5,1.0,0.5,2.5,0.0,0.5,2.5,1.5,7.0,0.6329154489052966
Alec Peters,E2023_060,11.233333333333334,4.0,0.5,3.0,1.0,1.5,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.5,2.0,1.0,1.5,0.4375
Nikola Milutinov,E2023_060,13.0,3.5,1.5,3.0,0.0,0.0,0.5,1.0,1.5,1.5,3.0,0.0,0.5,1.0,0.0,0.0,1.0,1.5,4.5,0.5104166666666667
Sander Raieste,E2023_060,9.825,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.5,2.0,2.5,0.0,1.5,0.5,0.0,0.0,1.5,0.0,4.5,0.8333333333333333
Tadas Sedekerskis,E2023_060,20.133333333333333,9.5,3.0,3.0,0.5,2.0,2.0,2.0,0.5,4.0,4.5,1.0,1.0,0.5,0.0,0.0,0.5,1.0,14.5,0.7614155251141552
Codi Miller-Mcintyre,E2023_060,,,,,,,,,,,,,,,,,,,,
Ognjen Jaramaz,E2023_058,14.916666666666668,3.0,0.5,1.5,0.0,2.5,2.0,2.5,0.5,1.0,1.5,1.0,0.0,2.5,0.0,0.0,2.0,2.5,-0.5,0.2904289412054727
Maik Kotsar,E2023_060,23.799999999999997,11.0,5.0,6.0,0.0,0.0,1.0,1.5,0.5,2.5,3.0,1.5,0.0,0.0,0.5,1.0,3.5,2.5,12.5,0.8041845493562232
Matthew Costello,E2023_060,22.016666666666666,5.5,1.5,1.5,0.5,4.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5,1.0,1.0,0.0,3.0,1.5,5.0,0.46343537414965985
Chima Moneke,E2023_060,9.9,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,-1.0,0.5
Tristan Vukcevic,E2023_058,4.816666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Zach Leday,E2023_058,30.808333333333337,5.0,2.5,5.0,0.0,0.5,0.0,0.0,0.5,5.0,5.5,1.0,0.0,0.0,0.0,0.0,2.0,1.5,8.0,0.43333333333333335
Aleksa Avramovic,E2023_058,7.833333333333334,4.0,1.0,1.5,0.0,0.5,2.0,3.5,0.5,1.5,2.0,0.5,0.0,1.0,0.0,0.0,1.5,2.5,4.0,0.5343137254901961
Kostas Papanikolaou,E2023_060,27.34166666666667,14.0,0.5,2.5,4.0,4.5,1.0,1.0,1.5,4.0,5.5,1.0,0.5,0.5,0.0,0.0,1.5,1.0,17.5,0.9361856417693981
Moustapha Fall,E2023_060,22.833333333333332,4.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,3.5,6.5,2.0,0.0,2.0,1.5,0.0,1.5,2.5,11.0,0.7551020408163265
Michalis Lountzis,E2023_060,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
Justus Hollatz,E2023_055,,,,,,,,,,,,,,,,,,,,
Andreas Obst,E2023_057,18.341666666666665,12.0,0.5,2.0,3.5,6.0,0.5,0.5,0.0,2.5,2.5,0.5,1.0,2.5,0.0,0.5,3.0,1.5,7.5,0.8547297297297296
Will Clyburn,E2023_055,28.983333333333334,18.0,3.5,6.5,3.0,5.0,2.0,2.0,0.0,5.0,5.0,3.5,1.0,2.5,0.0,0.5,1.0,3.5,22.0,0.7387920332198891
Antonius Cleveland,E2023_057,,,,,,,,,,,,,,,,,,,,
Awudu Abass,E2023_059,8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.0,0.0
Bryant Dunston,E2023_059,11.633333333333336,4.0,1.5,3.0,0.0,0.0,1.0,2.0,1.5,0.5,2.0,0.0,1.0,0.5,0.0,0.0,3.5,1.5,2.0,0.2958579881656804
Daniel Hackett,E2023_059,20.266666666666666,6.0,1.0,2.5,1.0,3.0,1.0,1.0,0.0,1.5,1.5,4.0,1.0,2.0,0.0,0.5,3.5,2.5,5.5,0.5316860465116278
Tornike Shengelia,E2023_059,18.433333333333337,5.0,1.0,3.5,0.5,1.5,1.5,1.5,1.0,3.0,4.0,3.0,0.0,2.5,0.0,0.5,2.5,2.5,5.5,0.34153005464480873
Ognjen Dobric,E2023_059,27.375,9.5,3.0,3.5,0.5,6.0,2.0,2.5,0.5,2.5,3.0,1.5,0.5,0.5,0.0,0.5,1.0,2.5,8.5,0.47202234702234697
Jaleen Smith,E2023_059,22.525,14.0,1.5,3.0,3.0,7.5,2.0,2.5,1.0,2.0,3.0,1.0,0.5,0.5,0.0,0.0,1.5,4.0,14.0,0.5493631628474109
Alessandro Pajola,E2023_059,16.383333333333333,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.3333333333333333
Marco Belinelli,E2023_059,26.133333333333333,26.0,1.0,3.0,6.0,9.0,6.0,6.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,3.0,5.0,28.0,0.8879781420765027
Iffe Lundberg,E2023_059,19.925,9.0,2.5,4.0,0.5,3.0,2.5,3.0,0.0,0.5,0.5,2.0,0.5,1.5,0.0,0.5,2.0,3.0,6.5,0.3299120234604105
Isaia Cordinier,E2023_059,15.15,12.0,4.0,5.0,0.0,0.0,4.0,5.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,16.0,0.8333333333333333
Edgaras Ulanovas,E2023_055,31.266666666666666,12.0,4.5,8.0,0.5,0.5,1.5,1.5,2.5,2.0,4.5,4.0,1.5,1.5,0.0,0.0,1.0,2.0,18.0,0.6527006562342251
Elias Harris,E2023_057,24.316666666666666,14.0,4.0,8.0,0.0,2.0,6.0,8.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,14.0,0.5177514792899408
Jordan Mickey,E2023_059,21.933333333333334,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.5,4.0,4.5,0.5,0.5,1.0,1.5,0.5,3.0,1.5,4.0,0.3073770491803278
Devin Booker,E2023_057,16.40833333333333,2.0,0.0,0.5,0.5,1.5,0.5,1.0,2.0,0.5,2.5,0.5,0.0,0.5,0.5,0.0,2.5,2.0,2.5,0.25773195876288657
Giampaolo Ricci,E2023_056,16.191666666666666,6.5,1.5,1.5,1.0,2.0,0.5,1.0,0.0,2.5,2.5,0.5,0.5,0.0,0.0,0.0,3.0,0.5,6.0,0.6329787234042553
Freddie Gillespie,E2023_057,24.25,4.5,2.0,5.0,0.0,0.0,0.5,2.0,3.5,2.0,5.5,1.0,0.5,0.5,2.0,0.5,1.5,3.0,9.5,0.38265306122448983
